cluster;img;category_llava;inference_time
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1508_53818467440__b.jpg;Landforms;0.28073573112487793
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1508_53851919223__b.jpg;Landforms;0.28131890296936035
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1604_53516678277__b.jpg;Accomodation;0.3743722438812256
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1604_53702493080__b.jpg;Landforms;0.2800791263580322
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1604_53738902531__b.jpg;Animals;0.28037047386169434
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1604_53771712433__b.jpg;Landforms;0.2807893753051758
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1605_53697211917__b.jpg;Landforms;0.28333091735839844
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1605_53698444049__b.jpg;Landforms;0.2827720642089844
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1605_53698544145__b.jpg;Landforms;0.2812013626098633
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1703_53702644612__b.jpg;Animals;0.29535961151123047
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1707_53904411576__b.jpg;Vegetation and habitats;0.47215962409973145
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1924_53719808112__b.jpg;Plants;0.2813723087310791
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1942_53717900186__b.jpg;Landforms;0.2805976867675781
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1998_53866880692__b.jpg;Landforms;0.2804837226867676
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_2100_53752268615__b.jpg;Animals;0.2815885543823242
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_2100_53754632718__b.jpg;Vegetation and habitats;0.46758270263671875
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_2100_53758773757__b.jpg;Plants;0.28000926971435547
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_2371_53504827056__b.jpg;Landforms;0.28125524520874023
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_3552_53841973543__b.jpg;Animals;0.28139519691467285
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_4327_53964162928__b.jpg;Landforms;0.28026700019836426
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_4810_53964242684__b.jpg;Tracks and trails;0.4230036735534668
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5374_53547805105__b.jpg;Landforms;0.282886266708374
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5374_53629421200__b.jpg;Commerce facilities;0.32782554626464844
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5507_53656121460__b.jpg;Animals;0.2811453342437744
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5507_53752404660__b.jpg;Animals;0.28105998039245605
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5602_53771025279__b.jpg;Animals;0.28110265731811523
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5602_53895980401__b.jpg;Animals;0.284390926361084
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5603_53662822930__b.jpg;Animals;0.28293800354003906
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5603_53704781713__b.jpg;Animals;0.28159213066101074
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5603_53698687452__b.jpg;Animals;0.2811403274536133
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5603_53731370861__b.jpg;Animals;0.2815062999725342
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5603_53738672324__b.jpg;Animals;0.2835652828216553
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5603_53738757635__b.jpg;Animals;0.28182101249694824
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5603_53889684667__b.jpg;Animals;0.2814218997955322
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5603_53870896195__b.jpg;Animals;0.2817814350128174
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5603_53928520684__b.jpg;Animals;0.28096675872802734
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5603_53937889425__b.jpg;Animals;0.28403568267822266
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_6066_53858671393__b.jpg;Landforms;0.2825493812561035
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_932_53854358626__b.jpg;Landforms;0.28269076347351074
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_9794_53633236037__b.jpg;Sports;0.23444223403930664
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1078_53728805077__b.jpg;Landforms;0.28093671798706055
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_11147_53859025754__b.jpg;Landforms;0.28168654441833496
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1117_53638520511__b.jpg;Vegetation and habitats;0.467754602432251
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_11245_53968264425__b.jpg;Landforms;0.2809896469116211
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_11244_53738490091__b.jpg;Landforms;0.28084444999694824
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1118_53674572093__b.jpg;Landforms;0.2809596061706543
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_10523_53477608701__b.jpg;Landforms;0.2812628746032715
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1117_53638973220__b.jpg;Vegetation and habitats;0.46753454208374023
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1310_53780485315__b.jpg;Vehicle;0.32843446731567383
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1409_53792654708__b.jpg;Heritage and culture;0.3275620937347412
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1409_53985039869__b.jpg;Heritage and culture;0.3281056880950928
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1410_53517522716__b.jpg;Commerce facilities;0.3284463882446289
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1410_53699986397__b.jpg;Heritage and culture;0.32859086990356445
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1410_53840068454__b.jpg;Landforms;0.2816581726074219
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1410_53984717691__b.jpg;Heritage and culture;0.32788848876953125
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1410_53985126265__b.jpg;Heritage and culture;0.3280949592590332
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1436_53863222852__b.jpg;Landforms;0.2812983989715576
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1505_53518385276__b.jpg;Animals;0.28153562545776367
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1506_53629521024__b.jpg;Landforms;0.2811574935913086
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1506_53739618741__b.jpg;Landforms;0.2830507755279541
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_29788542567__b.jpg;Landforms;0.28322267532348633
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1506_53781996361__b.jpg;Animals;0.28170275688171387
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_29788542907__b.jpg;Landforms;0.28084421157836914
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53414908288__b.jpg;Landforms;0.28171563148498535
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_44888930202__b.jpg;Landforms;0.2819075584411621
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53540845649__b.jpg;Heritage and culture;0.33754491806030273
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53595554513__b.jpg;Heritage and culture;0.3299674987792969
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53630319125__b.jpg;Landforms;0.28270697593688965
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53634143220__b.jpg;Landforms;0.2834157943725586
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53691971185__b.jpg;Animals;0.28327059745788574
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53695918586__b.jpg;Heritage and culture;0.3313558101654053
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53698597230__b.jpg;Landforms;0.2824058532714844
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53700998292__b.jpg;Vegetation and habitats;0.4714376926422119
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53702123623__b.jpg;Landforms;0.281599760055542
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53795244154__b.jpg;Heritage and culture;0.3285942077636719
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53800185202__b.jpg;Heritage and culture;0.32959699630737305
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53801117386__b.jpg;Heritage and culture;0.3277771472930908
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53801447769__b.jpg;Landforms;0.2809722423553467
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53801549125__b.jpg;Landforms;0.2815737724304199
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53868032453__b.jpg;Landforms;0.2815563678741455
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53870142757__b.jpg;Landforms;0.282362699508667
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53904501532__b.jpg;Landforms;0.28185081481933594
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53896638076__b.jpg;Landforms;0.28177309036254883
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53940309623__b.jpg;Landforms;0.2816026210784912
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53940510590__b.jpg;Landforms;0.28297853469848633
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53976954029__b.jpg;Landforms;0.2826552391052246
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53977016587__b.jpg;Vegetation and habitats;0.46869397163391113
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_54000489568__b.jpg;Landforms;0.2842371463775635
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1508_53702260008__b.jpg;Animals;0.2856252193450928
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1508_53702490840__b.jpg;Landforms;0.2843303680419922
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1508_53801544080__b.jpg;Vegetation and habitats;0.4696345329284668
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1509_54032432229__b.jpg;Landforms;0.2816736698150635
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1917_53444458645__b.jpg;Landforms;0.28229284286499023
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1917_53557831331__b.jpg;Landforms;0.2821815013885498
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1917_53984724096__b.jpg;Landforms;0.28151750564575195
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_2371_53505251530__b.jpg;Landforms;0.2816436290740967
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_2099_53719260792__b.jpg;Animals;0.28202176094055176
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_2873_53828080349__b.jpg;Animals;0.2812345027923584
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_3262_53841297425__b.jpg;Animals;0.28168296813964844
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_3360_53834981210__b.jpg;Vegetation and habitats;0.46936726570129395
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_374_54037726410__b.jpg;Roads;0.29915308952331543
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_4040_53921309075__b.jpg;Landforms;0.2828099727630615
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_4137_53921309045__b.jpg;Landforms;0.2829170227050781
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_4231_53964162753__b.jpg;Landforms;0.2827606201171875
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_4327_53963913841__b.jpg;Landforms;0.2825448513031006
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_4423_53963913256__b.jpg;Landforms;0.2843940258026123
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_4424_53964369685__b.jpg;Landforms;0.28243303298950195
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5311_54041543976__b.jpg;Animals;0.2835214138031006
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5374_53547697454__b.jpg;Landforms;0.2833395004272461
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5602_53808071385__b.jpg;Animals;0.28234434127807617
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5603_53523001089__b.jpg;Animals;0.28328800201416016
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5603_53516974433__b.jpg;Animals;0.2843470573425293
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5603_53614071741__b.jpg;Animals;0.282559871673584
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5603_53574979709__b.jpg;Animals;0.2820110321044922
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5603_53680136310__b.jpg;Animals;0.2816183567047119
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5603_53728067490__b.jpg;Animals;0.28183865547180176
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5603_53855321166__b.jpg;Animals;0.2813704013824463
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5603_53858020556__b.jpg;Animals;0.28197431564331055
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5603_53858374786__b.jpg;Animals;0.2824695110321045
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5603_53870834159__b.jpg;Animals;0.28135180473327637
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5603_53887272540__b.jpg;Animals;0.28053832054138184
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5603_53903721706__b.jpg;Animals;0.28186798095703125
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5603_53954358219__b.jpg;Animals;0.2816009521484375
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5603_54016201858__b.jpg;Animals;0.2809767723083496
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_5603_54022470501__b.jpg;Animals;0.28096890449523926
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_6066_53982197676__b.jpg;Landforms;0.28208494186401367
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_911_54045940021__b.jpg;Landforms;0.2817261219024658
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_9794_53995050042__b.jpg;Landforms;0.28182435035705566
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_9991_53634501255__b.jpg;Sportswear;0.32863712310791016
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1064_53742116252__b.jpg;Landforms;0.28351449966430664
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1029_53552163740__b.jpg;Landforms;0.28262782096862793
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1314_53965417157__b.jpg;Landforms;0.28182363510131836
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1028_53594330332__b.jpg;Vegetation and habitats;0.46672844886779785
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1313_53699679181__b.jpg;Landforms;0.2830190658569336
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1410_53701155627__b.jpg;Landforms;0.28139638900756836
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1029_53552159410__b.jpg;Landforms;0.28078413009643555
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1118_53672492188__b.jpg;Landforms;0.2808835506439209
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1410_53846806824__b.jpg;Accomodation;0.37452244758605957
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1410_53984966333__b.jpg;Accomodation;0.37444448471069336
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1411_53655681199__b.jpg;Landforms;0.28150415420532227
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1411_53701890631__b.jpg;Accomodation;0.37490296363830566
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1411_53793989957__b.jpg;Commerce facilities;0.32844972610473633
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1436_53863222872__b.jpg;Landforms;0.281278133392334
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1506_53739618756__b.jpg;Landforms;0.2814195156097412
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1506_53739619151__b.jpg;Landforms;0.28160524368286133
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53473230628__b.jpg;Landforms;0.2889711856842041
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53516651277__b.jpg;Landforms;0.2828352451324463
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53517632708__b.jpg;Landforms;0.28137755393981934
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53517642293__b.jpg;Landforms;0.2816774845123291
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53517702528__b.jpg;Landforms;0.28131723403930664
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53630083113__b.jpg;Landforms;0.28180527687072754
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53632807962__b.jpg;Landforms;0.28162550926208496
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53701155682__b.jpg;Landforms;0.28183889389038086
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53701871471__b.jpg;Landforms;0.2814757823944092
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53702275648__b.jpg;Landforms;0.2818155288696289
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53794932881__b.jpg;Landforms;0.2815077304840088
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53794932891__b.jpg;Landforms;0.28147339820861816
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53795244059__b.jpg;Heritage and culture;0.3293166160583496
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53801361433__b.jpg;Heritage and culture;0.32866930961608887
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53866880967__b.jpg;Landforms;0.28213024139404297
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53888916155__b.jpg;Heritage and culture;0.33075761795043945
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53891049784__b.jpg;Landforms;0.2828025817871094
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_53940311623__b.jpg;Landforms;0.281749963760376
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_54041815956__b.jpg;Landforms;0.2813384532928467
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1507_54042141429__b.jpg;Landforms;0.2819344997406006
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1508_53540845704__b.jpg;Accomodation;0.3753490447998047
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1703_53605204411__b.jpg;Landforms;0.28115153312683105
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1704_53657736034__b.jpg;Vegetation and habitats;0.47288942337036133
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1798_53702398954__b.jpg;Landforms;0.2833669185638428
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_1942_53720156566__b.jpg;Landforms;0.28202223777770996
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_2002_53758773822__b.jpg;Animals;0.2842676639556885
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_3359_53845996811__b.jpg;Vegetation and habitats;0.4767453670501709
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/-1/snev_NA_3360_53841788002__b.jpg;Animals;0.2828547954559326
