cluster;img;category_llava;inference_time
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53540845529__b.jpg;Landforms;0.2681889533996582
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53540845574__b.jpg;Landforms;0.2696363925933838
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53702054691__b.jpg;Landforms;0.2720036506652832
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53702057166__b.jpg;Landforms;0.27002787590026855
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53702271258__b.jpg;Landforms;0.26863813400268555
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53801547205__b.jpg;Landforms;0.27028536796569824
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53884885746__b.jpg;Landforms;0.2702658176422119
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53978219459__b.jpg;Landforms;0.2691817283630371
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_54042059088__b.jpg;Landforms;0.26940035820007324
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1508_53701000617__b.jpg;Landforms;0.281156063079834
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1508_53701041417__b.jpg;Landforms;0.2745325565338135
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1508_53818467440__b.jpg;Landforms;0.27042722702026367
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1508_53851919223__b.jpg;Landforms;0.26867032051086426
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1604_53516678277__b.jpg;Landforms;0.27093958854675293
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1604_53700238737__b.jpg;Landforms;0.2713747024536133
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1604_53702414354__b.jpg;Landforms;0.27108311653137207
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1604_53738902531__b.jpg;Vegetation and habitats;0.41711974143981934
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1604_53771712433__b.jpg;Landforms;0.26847290992736816
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1605_53697211917__b.jpg;Landforms;0.2733445167541504
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1605_53698444049__b.jpg;Landforms;0.27232909202575684
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1605_53698544145__b.jpg;Landforms;0.2682020664215088
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1703_53702644612__b.jpg;Animals;0.26900243759155273
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1707_53904411576__b.jpg;Vegetation and habitats;0.41373658180236816
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1924_53719808112__b.jpg;Vegetation and habitats;0.4142606258392334
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1998_53866880692__b.jpg;Landforms;0.26674628257751465
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_2100_53752268615__b.jpg;Animals;0.26701951026916504
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_2100_53754632718__b.jpg;Vegetation and habitats;0.41525769233703613
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_2271_53584768337__b.jpg;Landforms;0.2682042121887207
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_2100_53758773757__b.jpg;Vegetation and habitats;0.4300384521484375
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_2371_53504827056__b.jpg;Landforms;0.2724454402923584
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_3552_53841973543__b.jpg;Landforms;0.27121520042419434
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_3944_53919968637__b.jpg;Landforms;0.26933836936950684
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_4810_53964242684__b.jpg;Landforms;0.26877593994140625
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5311_54044469171__b.jpg;Animals;0.2713918685913086
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5374_53547556513__b.jpg;Landforms;0.27024197578430176
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5374_53547805105__b.jpg;Landforms;0.27200841903686523
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5374_53629421200__b.jpg;Commerce facilities;0.3047912120819092
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5507_53656121460__b.jpg;Animals;0.2706155776977539
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5507_53752404660__b.jpg;Animals;0.26905369758605957
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5602_53771025279__b.jpg;Animals;0.27072763442993164
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5602_53803970740__b.jpg;Animals;0.27007079124450684
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5602_54003692846__b.jpg;Animals;0.27086520195007324
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53698687452__b.jpg;Animals;0.2687370777130127
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53738672324__b.jpg;Animals;0.2728300094604492
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53738757635__b.jpg;Animals;0.2710716724395752
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53832302094__b.jpg;Animals;0.26851415634155273
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53834943908__b.jpg;Animals;0.2691466808319092
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53870896195__b.jpg;Animals;0.2710700035095215
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53889684667__b.jpg;Animals;0.2690258026123047
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53928520684__b.jpg;Animals;0.2691164016723633
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53937889425__b.jpg;Animals;0.2689204216003418
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_54032116554__b.jpg;Animals;0.2722296714782715
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_6066_53858671393__b.jpg;Landforms;0.26772499084472656
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_932_53854358626__b.jpg;Landforms;0.2660837173461914
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_9794_53633236037__b.jpg;Sports;0.23263096809387207
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_10279_53967814866__b.jpg;Landforms;0.2725660800933838
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_11147_53832066151__b.jpg;Landforms;0.2714400291442871
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_11437_53738821029__b.jpg;Not valid;0.2738316059112549
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_11244_53738905015__b.jpg;Not Valid;0.2746267318725586
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1410_53517815574__b.jpg;Not valid;0.27431440353393555
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1410_53637612631__b.jpg;Not Valid;0.2730441093444824
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1410_53992260655__b.jpg;Landforms;0.2733733654022217
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1506_53657382601__b.jpg;Animals;0.27225446701049805
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1506_53697760349__b.jpg;Landforms;0.2743220329284668
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53517650988__b.jpg;Landforms;0.27318692207336426
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53608496652__b.jpg;Landforms;0.2724113464355469
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53608496792__b.jpg;Landforms;0.27254652976989746
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53702396199__b.jpg;Landforms;0.2771475315093994
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53702489265__b.jpg;Landforms;0.271604061126709
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53738834753__b.jpg;Landforms;0.26938414573669434
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53740033405__b.jpg;Landforms;0.27223801612854004
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53800179442__b.jpg;Landforms;0.27730655670166016
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53801119351__b.jpg;Landforms;0.27396273612976074
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53879870701__b.jpg;Landforms;0.27383923530578613
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53880280195__b.jpg;Landforms;0.27397656440734863
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53904545827__b.jpg;Landforms;0.2725639343261719
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53940311198__b.jpg;Landforms;0.2737455368041992
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53940390339__b.jpg;Landforms;0.27693676948547363
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53944071472__b.jpg;Landforms;0.27474021911621094
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53945228958__b.jpg;Landforms;0.27045464515686035
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53983809137__b.jpg;Landforms;0.26953935623168945
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_54042263785__b.jpg;Landforms;0.2734365463256836
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1508_53701177832__b.jpg;Landforms;0.27028894424438477
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1508_53701909471__b.jpg;Landforms;0.2707691192626953
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1603_53691783159__b.jpg;Vegetation and habitats;0.4150369167327881
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1649_53589447320__b.jpg;Landforms;0.2696983814239502
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1917_54045186153__b.jpg;Cultural ecosystem services or cultural nature contributions to people.;0.6276082992553711
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1924_53440153627__b.jpg;Landforms;0.2767493724822998
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_2002_53843484279__b.jpg;Vegetation and habitats;0.41588521003723145
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_2100_53754855465__b.jpg;Vegetation and habitats;0.41322994232177734
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_2100_53843482685__b.jpg;Animals;0.26839470863342285
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_2504_54045411610__b.jpg;Vegetation and habitats;0.4134652614593506
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_3360_53834049632__b.jpg;Vegetation and habitats;0.4152231216430664
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_3360_53834049762__b.jpg;Landforms;0.27079200744628906
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_3360_53834688655__b.jpg;Vegetation and habitats;0.4136495590209961
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_3360_53842945018__b.jpg;Plants;0.2704157829284668
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_3360_53843101651__b.jpg;Vegetation and habitats;0.4126105308532715
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_3648_53842059234__b.jpg;Vegetation and habitats;0.41297006607055664
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_373_54037533788__b.jpg;Landforms;0.27016329765319824
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5374_53547365761__b.jpg;Landforms;0.2737131118774414
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5507_53520928199__b.jpg;Animals;0.2723836898803711
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5507_53720213781__b.jpg;Animals;0.2718660831451416
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5602_53989471928__b.jpg;Animals;0.2748231887817383
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5602_54035462151__b.jpg;Animals;0.2747037410736084
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53622752364__b.jpg;Animals;0.2752375602722168
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53629170554__b.jpg;Animals;0.27345824241638184
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53633228879__b.jpg;Animals;0.28206872940063477
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53633891069__b.jpg;Animals;0.27385425567626953
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53659400372__b.jpg;Animals;0.26819920539855957
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53743076774__b.jpg;Animals;0.2658812999725342
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53759096562__b.jpg;Animals;0.2697899341583252
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53766917260__b.jpg;Animals;0.2696874141693115
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53858794385__b.jpg;Animals;0.26853108406066895
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53901579944__b.jpg;Animals;0.2725944519042969
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53980596889__b.jpg;Landforms;0.2719714641571045
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5604_53962484782__b.jpg;Animals;0.27529025077819824
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_6066_53982448843__b.jpg;Landforms;0.2716033458709717
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_627_53690768872__b.jpg;Vegetation and habitats;0.41172099113464355
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_627_53833261994__b.jpg;Vegetation and habitats;0.41287994384765625
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_9991_53606012713__b.jpg;Not valid;0.268157958984375
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_9991_53606226579__b.jpg;Not valid;0.2707548141479492
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_9991_53633166007__b.jpg;Not valid;0.27260327339172363
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_11147_53881439891__b.jpg;Landforms;0.2685279846191406
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1410_53702142583__b.jpg;Landforms;0.2687091827392578
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1314_53965419772__b.jpg;Landforms;0.2683131694793701
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1409_53984968933__b.jpg;Landforms;0.27130794525146484
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1410_53775115996__b.jpg;Landforms;0.27581095695495605
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_10183_53636302483__b.jpg;Landforms;0.2710683345794678
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1360_53718232614__b.jpg;Landforms;0.2689628601074219
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1314_53969224300__b.jpg;Landforms;0.2693009376525879
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1410_53749806083__b.jpg;Landforms;0.2716701030731201
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1410_53637993130__b.jpg;Landforms;0.26900315284729004
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1505_53518385351__b.jpg;Vegetation and habitats;0.41532444953918457
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1506_53558591254__b.jpg;Landforms;0.2697272300720215
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_30000985897__b.jpg;Landforms;0.270824670791626
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53517469506__b.jpg;Landforms;0.2699010372161865
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53536308581__b.jpg;Landforms;0.2727842330932617
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53539637307__b.jpg;Not valid;0.2706120014190674
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53540845589__b.jpg;Landforms;0.27654385566711426
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53700184801__b.jpg;Heritage and culture;0.30582118034362793
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53781157412__b.jpg;Vegetation and habitats;0.41892409324645996
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53801361988__b.jpg;Landforms;0.2728240489959717
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53801448484__b.jpg;Heritage and culture;0.3118457794189453
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53801551255__b.jpg;Landforms;0.2730400562286377
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53857955354__b.jpg;Landforms;0.27461934089660645
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53867948777__b.jpg;Landforms;0.27221179008483887
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53874505384__b.jpg;Landforms;0.2718660831451416
